tweet_id,username,name,profile_picture,replies,retweets,likes,is_retweet,posted_time,content,hashtags,mentions,images,videos,tweet_url,link
1630615307759894638,BarackObama,Barack Obama,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_x96.jpg,565,1212,6916,True,2023-02-28T17:05:59+00:00,"Real change happens one person, one community, one connection at a time. If you’re an emerging leader in Chicago, Detroit, or Jackson — I hope you’ll check out this new initiative to bring people from different backgrounds together to help solve local problems.",[],[],['https://pbs.twimg.com/media/FqB_YfmXsAAMwA8.jpg'],['blob:https://twitter.com/4025bca3-7381-410b-8a93-5c6e33dcf280'],https://twitter.com/BarackObama/status/1630615307759894638,
1630336174509154304,BarackObama,Barack Obama,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_x96.jpg,386,856,6905,True,2023-02-27T22:36:48+00:00,"I’m so proud of the work we’ve done at 
@MBK_Alliance
, and the young men who’ve been a part of this community. And we're not done yet. We’ll keep working to make sure even more boys and young men reach their full potential.",[],['MBK_Alliance'],"['https://pbs.twimg.com/media/Fp_gF5uXwAICYCp?format=jpg&name=900x900', 'https://pbs.twimg.com/media/Fp_gF5tWwAAnwfN?format=jpg&name=900x900']",[],https://twitter.com/BarackObama/status/1630336174509154304,
1628055907040124928,BarackObama,Barack Obama,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_x96.jpg,1071,1442,10076,False,2023-02-21T15:35:50+00:00,"I’m excited to announce that 105 inspiring young people from across Africa, Asia-Pacific, and Europe will be joining the 
@ObamaFoundation
 Leaders program. 

I am so proud of all of you, and I can't wait to see what you do.",[],['ObamaFoundation'],['https://pbs.twimg.com/media/FpgAq6baYAA_AZh.jpg'],['blob:https://twitter.com/2a0231f1-5a4b-453b-81bc-92345db27048'],https://twitter.com/BarackObama/status/1628055907040124928,
1627361243689254914,BarackObama,Barack Obama,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_x96.jpg,595,1359,10073,False,2023-02-19T17:35:30+00:00,"Dr. Blank's four years serving in my administration was just one part of her extraordinary life. Whether in government or academia, she devoted her career to reducing inequality and increasing opportunities for others, and made everyone around her better.",[],[],[],[],https://twitter.com/BarackObama/status/1627361243689254914,https://t.co/wMGjRAacfN
1625495400470958082,BarackObama,Barack Obama,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_x96.jpg,10238,19528,433327,False,2023-02-14T14:01:18+00:00,"Happy Valentine’s Day to the one and only, 
@MichelleObama
. You make every day feel like an adventure.",[],['MichelleObama'],['https://pbs.twimg.com/media/Fo7rcoYaMAEKyde?format=jpg&name=medium'],[],https://twitter.com/BarackObama/status/1625495400470958082,
1625143593286438912,BarackObama,Barack Obama,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_x96.jpg,665,2167,29700,False,2023-02-13T14:43:21+00:00,"Congratulations to the Kansas City 
@Chiefs
, Patrick Mahomes, Travis Kelce and Andy Reid for a great Super Bowl win and for sustained excellence. And shout out to the 
@Eagles
 and Jalen Hurts—outstanding competitors with a bright future.",[],"['Chiefs', 'Eagles']",[],[],https://twitter.com/BarackObama/status/1625143593286438912,
1623489922438156288,BarackObama,Barack Obama,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_x96.jpg,102,738,9142,True,2023-02-09T01:12:15+00:00,"@KingJames
 has been changing the game for 20 years, and has become a leader on and off the court. Congrats on making history.",[],['KingJames'],['https://pbs.twimg.com/media/Foa05Y7agAIi54c?format=jpg&name=medium'],[],https://twitter.com/BarackObama/status/1623489922438156288,
1622770990710235136,BarackObama,Barack Obama,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_x96.jpg,1140,2682,14113,True,2023-02-07T01:35:28+00:00,"The scale of devastation after the earthquakes in Türkiye and Syria is almost unimaginable. Michelle and I are thinking of the thousands of people who have been affected, including Syrian refugees. Here are some resources for anyone looking to help.",[],[],[],[],https://twitter.com/BarackObama/status/1622770990710235136,
1620905252533997568,BarackObama,Barack Obama,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_x96.jpg,597,1659,12823,False,2023-02-01T22:01:41+00:00,"At my last Black History Month celebration at the White House, we had folks of all ages come together to celebrate—including Clark Reynolds. I hope we'll continue to build a brighter future for young people like him.",[],[],['https://pbs.twimg.com/media/Fn6bCF3XoAUrZd2?format=jpg&name=medium'],[],https://twitter.com/BarackObama/status/1620905252533997568,
1620905250742730756,BarackObama,Barack Obama,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_x96.jpg,3015,6249,45654,False,2023-02-01T22:01:41+00:00,"Black History Month is about the shared experience of all Black Americans whose lives have shaped, challenged, and ultimately strengthened America.",[],[],[],[],https://twitter.com/BarackObama/status/1620905250742730756,
1619398759175319553,BarackObama,Barack Obama,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_x96.jpg,1124,3675,17457,False,2023-01-28T18:15:25+00:00,"Along with mourning Tyre and supporting his family, it’s up to all of us to mobilize for lasting change. To learn more about how communities can reimagine public safety to prevent both crime and injustice, go to http://obama.org/anguish-and-action….",[],[],[],[],https://twitter.com/BarackObama/status/1619398759175319553,https://t.co/I39Nsel4vs
1619398691621584898,BarackObama,Barack Obama,https://pbs.twimg.com/profile_images/1329647526807543809/2SGvnHYV_x96.jpg,6806,16744,108430,False,2023-01-28T18:15:09+00:00,"The vicious, unjustified beating of Tyre Nichols and his ultimate death at the hands of five Memphis police officers is just the latest, painful reminder of how far America still has to go in fixing how we police our streets.",[],[],['https://pbs.twimg.com/media/FnlB3tWXEAEpdKH?format=jpg&name=medium'],[],https://twitter.com/BarackObama/status/1619398691621584898,
