tweet_id,username,name,profile_picture,replies,retweets,likes,is_retweet,posted_time,content,hashtags,mentions,images,videos,tweet_url,link
1633495442708111360,BillClinton,Bill Clinton,https://pbs.twimg.com/profile_images/1239440892664086529/iY0Z83Dr_x96.jpg,203,228,1167,False,2023-03-08T15:50:37+00:00,"I condemn this shameful sentence against Nobel Peace laureate Ales Bialiatsk. It is a transparent, politically motivated attempt to crack down on protests and suppress human rights and democracy.",[],[],[],[],https://twitter.com/BillClinton/status/1633495442708111360,https://t.co/x3t7iUHjlm
1632508499128188931,BillClinton,Bill Clinton,https://pbs.twimg.com/profile_images/1239440892664086529/iY0Z83Dr_x96.jpg,173,134,989,True,2023-03-05T22:28:51+00:00,"Thrilled to have spent the weekend in Nashville with an incredible group of bright young leaders. Thanks to 
@VanderbiltU
 for bringing us all together and for the entire #CGIU2023 community for keeping me inspired and hopeful for our future!",['CGIU2023'],['VanderbiltU'],"['https://pbs.twimg.com/media/FqZX-gBXwAU0ls0?format=jpg&name=small', 'https://pbs.twimg.com/media/FqZXGGeX0AYEQ3j?format=jpg&name=small', 'https://pbs.twimg.com/media/FqZXGGoWIAI-Wra?format=jpg&name=small', 'https://pbs.twimg.com/media/FqZXGGdX0AEwRhI?format=jpg&name=small']",[],https://twitter.com/BillClinton/status/1632508499128188931,
