tweet_id,username,name,profile_picture,replies,retweets,likes,is_retweet,posted_time,content,hashtags,mentions,images,videos,tweet_url,link
1620624266680221697,CathieDWood,Cathie Wood,https://pbs.twimg.com/profile_images/1425157394431107074/dvUgQkt8_x96.jpg,28,19,256,False,2023-02-01T03:25:09+00:00,"With many thanks to our Chief Futurist, 
@wintonARK
, our Directors, 
@tashaARK
, 
@skorusARK
, 
@sbarnettARK
, 
@downingARK
, our phenomenal analysts, our unmatched marketing team - led by Lisa Dodd - and a compliance team that truly understands the value of transparency!",[],"['wintonARK', 'tashaARK', 'skorusARK', 'sbarnettARK', 'downingARK']",[],[],https://twitter.com/CathieDWood/status/1620624266680221697,
1620624264771821569,CathieDWood,Cathie Wood,https://pbs.twimg.com/profile_images/1425157394431107074/dvUgQkt8_x96.jpg,19,34,391,False,2023-02-01T03:25:09+00:00,"From AI and multi-omics to blockchain technologies, energy storage and beyond, Big Ideas 2023 details ARK’s forecasts for these technologies and the powerful convergences between and among them. The future of investing is investing in the future. Be on the right side of change!",[],[],[],[],https://twitter.com/CathieDWood/status/1620624264771821569,
1620624262792093696,CathieDWood,Cathie Wood,https://pbs.twimg.com/profile_images/1425157394431107074/dvUgQkt8_x96.jpg,170,498,1920,False,2023-02-01T03:25:08+00:00,"Today, 
@ARKInvest
 published the seventh edition of Big Ideas 2023. According to our research, the market value of disruptive innovation platforms could scale 40% at an annual rate during this cycle, from $13 trillion today to $200 trillion by 2030.",[],['ARKInvest'],[],[],https://twitter.com/CathieDWood/status/1620624262792093696,https://t.co/CC03vRWyzA
1614732939132080132,CathieDWood,Cathie Wood,https://pbs.twimg.com/profile_images/1425157394431107074/dvUgQkt8_x96.jpg,115,222,1337,False,2023-01-15T21:15:07+00:00,"While hyper-focused on high inflation & interest rates, the market seems to have missed significant innovation breakthroughs in 2022. In this commentary, we feature game-changing innovations that will take place not in the next year but happened last year!",[],[],[],[],https://twitter.com/CathieDWood/status/1614732939132080132,https://t.co/YdBiIZhY0D
1613923258511855616,CathieDWood,Cathie Wood,https://pbs.twimg.com/profile_images/1425157394431107074/dvUgQkt8_x96.jpg,69,121,1428,False,2023-01-13T15:37:44+00:00,"According to 
@skorusARK
’s research, having leveraged off the consumer electronics industry (which most other auto manufacturers did not do), Tesla’s batteries are three years ahead of the competition in terms of costs for a given range and performance.",[],['skorusARK'],[],[],https://twitter.com/CathieDWood/status/1613923258511855616,
1613923255844315137,CathieDWood,Cathie Wood,https://pbs.twimg.com/profile_images/1425157394431107074/dvUgQkt8_x96.jpg,505,840,6748,False,2023-01-13T15:37:44+00:00,"Now that supply chain bottlenecks are diminishing, #Tesla can cut prices in line with battery cost declines, driving demand while limiting the impact on profitability. According to Wright’s Law, battery costs drop 28% for every cumulative doubling in unit production!",['Tesla'],[],[],[],https://twitter.com/CathieDWood/status/1613923255844315137,
1613735384806031362,CathieDWood,Cathie Wood,https://pbs.twimg.com/profile_images/1425157394431107074/dvUgQkt8_x96.jpg,233,312,1805,False,2023-01-13T03:11:12+00:00,"After the most difficult year ever in the equity market for innovation-based strategies, we just sent our clients this letter highlighting the breakthrough technologies that already are transforming the world. In our view, innovation solves problems!",[],[],[],[],https://twitter.com/CathieDWood/status/1613735384806031362,https://t.co/YdBiIZhY0D
1611526435562295299,CathieDWood,Cathie Wood,https://pbs.twimg.com/profile_images/1425157394431107074/dvUgQkt8_x96.jpg,243,242,1857,True,2023-01-07T00:53:37+00:00,"According to 
@TashaARK
’s and 
@skorusARK
’s research, $TSLA does not need autonomous ride hail to be a success: the EV opportunity alone is enormous.",[],"['TashaARK', 'skorusARK']",[],[],https://twitter.com/CathieDWood/status/1611526435562295299,
1611523875082473472,CathieDWood,Cathie Wood,https://pbs.twimg.com/profile_images/1425157394431107074/dvUgQkt8_x96.jpg,64,74,738,True,2023-01-07T00:43:27+00:00,"As with most of the technologies scaling today, the dreams started in the 20-year period that ended in the tech and telecom bubble. Capital chasing the dreams back then paid huge opportunity costs. Capital realizing the dreams today could be rewarded handsomely.",[],[],[],[],https://twitter.com/CathieDWood/status/1611523875082473472,
1611520852788449289,CathieDWood,Cathie Wood,https://pbs.twimg.com/profile_images/1425157394431107074/dvUgQkt8_x96.jpg,127,176,2090,False,2023-01-07T00:31:26+00:00,"Moreover, in our view, Tesla remains 3-4+ years ahead of the competition in battery costs and is in a world of its own in chip design and data assets for autonomous mobility: think Apple chip design for smart phones vis a vis Nokia, Motorola, Ericsson, and Blackberry. New world.",[],[],[],[],https://twitter.com/CathieDWood/status/1611520852788449289,
1611520850305626112,CathieDWood,Cathie Wood,https://pbs.twimg.com/profile_images/1425157394431107074/dvUgQkt8_x96.jpg,91,131,1658,False,2023-01-07T00:31:25+00:00,"Based on the historical demand response to a $25,000 price point in gas-powered vehicles, ARK’s forecast that EVs will scale from ~8.5 million in 2022 to 60 million units - 75% of the market - during the next five years could be too conservative.",[],[],[],[],https://twitter.com/CathieDWood/status/1611520850305626112,
1611520845985325056,CathieDWood,Cathie Wood,https://pbs.twimg.com/profile_images/1425157394431107074/dvUgQkt8_x96.jpg,174,389,2957,True,2023-01-07T00:31:24+00:00,"Tesla’s goal has been to drive prices down and increase #EV adoption. At Investor Day (3/1), Elon could announce a step-function drop in pricing, much like he did for the Model 3, to ~$25,000 for the next gen EV. Gas-powered vehicles boomed at that price point.",['EV'],[],[],[],https://twitter.com/CathieDWood/status/1611520845985325056,
1611046582329442305,CathieDWood,Cathie Wood,https://pbs.twimg.com/profile_images/1425157394431107074/dvUgQkt8_x96.jpg,26,27,260,False,2023-01-05T17:06:51+00:00,"In this report, 
@sbarnettARK
 debunks the FUD that $EXAS is nothing but a play on a fecal test for colorectal cancer. Along with companies like 
@freenome
 and 
@Invitae
, Exact using new technologies, massive datasets, and AI to identify more cancers in stage I, saving lives.",[],"['sbarnettARK', 'freenome', 'Invitae']",[],[],https://twitter.com/CathieDWood/status/1611046582329442305,
1611046579741261832,CathieDWood,Cathie Wood,https://pbs.twimg.com/profile_images/1425157394431107074/dvUgQkt8_x96.jpg,51,55,540,True,2023-01-05T17:06:51+00:00,"Exact Sciences highlights the underlying profitability of many companies investing aggressively NOW to capitalize on exponential growth opportunities, in this case disrupting cancer. Exact’s gross margin is 73.8% compared to 43.6% for the Nasdaq and 34.1% for the S&P 500.",[],[],[],[],https://twitter.com/CathieDWood/status/1611046579741261832,
1610833345411436544,CathieDWood,Cathie Wood,https://pbs.twimg.com/profile_images/1425157394431107074/dvUgQkt8_x96.jpg,209,359,5355,False,2023-01-05T02:59:32+00:00,"In our view, US equity markets today are 180 degrees away from those in the tech and telecom bubble in the late nineties. Unlike the case then, the technologies are ready and the costs are low enough for prime time. Investors chased the dream then. Now, they are running away. ",[],[],[],[],https://twitter.com/CathieDWood/status/1610833345411436544,
1610833343892815872,CathieDWood,Cathie Wood,https://pbs.twimg.com/profile_images/1425157394431107074/dvUgQkt8_x96.jpg,73,342,5024,False,2023-01-05T02:59:31+00:00,"The bear market last year suffocated this news, even though it made a splash at ASH, the American Society of Hematology conference. While one cure does not a trend make, few analysts are discounting any possibility that gene editing might cure cancer.",[],[],[],[],https://twitter.com/CathieDWood/status/1610833343892815872,
1610833342538063872,CathieDWood,Cathie Wood,https://pbs.twimg.com/profile_images/1425157394431107074/dvUgQkt8_x96.jpg,1636,10591,77154,False,2023-01-05T02:59:31+00:00,"Last month, BBC reported that GOSH, a research hospital in the UK, base edited the genome of a 12-year-old girl, Alyssa, suffering from leukemia. She had failed dozens of therapies and had no more options. Seven months later, she is cancer- free. Not many investors know about it.",[],[],[],[],https://twitter.com/CathieDWood/status/1610833342538063872,
1610823124659961856,CathieDWood,Cathie Wood,https://pbs.twimg.com/profile_images/1425157394431107074/dvUgQkt8_x96.jpg,30,22,333,True,2023-01-05T02:18:55+00:00,"Innovation levels the playing field. 
@SteveCase
 is giving back by creating more playing fields for innovation. Thank you, Steve!",[],['SteveCase'],[],[],https://twitter.com/CathieDWood/status/1610823124659961856,
1610822164734681089,CathieDWood,Cathie Wood,https://pbs.twimg.com/profile_images/1425157394431107074/dvUgQkt8_x96.jpg,99,125,1409,False,2023-01-05T02:15:06+00:00,"Innovation solves problems and gains traction during tough times. Last year, total auto sales dropped 8% as electric vehicle sales soared. Tesla’s auto sales increased 40% during the fourth quarter and for the full year.",[],[],[],[],https://twitter.com/CathieDWood/status/1610822164734681089,
1610822162889465856,CathieDWood,Cathie Wood,https://pbs.twimg.com/profile_images/1425157394431107074/dvUgQkt8_x96.jpg,76,191,1602,False,2023-01-05T02:15:05+00:00,"Recently, Hertz said that its EV maintenance costs are 50%+ lower than gas-powered vehicle costs. Now I understand why several of my recent Uber drivers have rented Tesla cars. In other words, electric vehicle miles traveled are rising faster than expected, destroying oil demand.",[],[],[],[],https://twitter.com/CathieDWood/status/1610822162889465856,
1610822160771170306,CathieDWood,Cathie Wood,https://pbs.twimg.com/profile_images/1425157394431107074/dvUgQkt8_x96.jpg,173,141,1158,True,2023-01-05T02:15:05+00:00,"Not only is the Nasdaq 100 heavy with FAANG but it added another $FANG, Diamondback Energy, when it rebalanced in December. Meanwhile, the oil price has been cut nearly in half since March. According to our research, electric mobility will continue to destroy oil demand.",[],[],[],[],https://twitter.com/CathieDWood/status/1610822160771170306,
1610813884717211650,CathieDWood,Cathie Wood,https://pbs.twimg.com/profile_images/1425157394431107074/dvUgQkt8_x96.jpg,203,276,2529,True,2023-01-05T01:42:12+00:00,Ridiculous policy.,[],[],[],[],https://twitter.com/CathieDWood/status/1610813884717211650,
